,id,verse_number,chapter_number,slug,text,transliteration,word_meanings,translations,commentaries
667,14,14,1,chapter-1-verse-14,"ततः श्वेतैर्हयैर्युक्ते महति स्यन्दने स्थितौ।

माधवः पाण्डवश्चैव दिव्यौ शङ्खौ प्रदध्मतुः।।1.14।।
 ","tataḥ śhvetairhayairyukte mahati syandane sthitau
mādhavaḥ pāṇḍavaśhchaiva divyau śhaṅkhau pradadhmatuḥ
","tataḥ—then; śhvetaiḥ—by white; hayaiḥ—horses; yukte—yoked; mahati—glorious; syandane—chariot; sthitau—seated; mādhavaḥ—Shree Krishna, the husband of the goddess of fortune, Lakshmi; pāṇḍavaḥ—Arjun; cha—and; eva—also; divyau—Divine; śhaṅkhau—conch shells; pradadhmatuḥ—blew
","Then Sri Krishna and Arjuna, stationed in their great chariot yoked with white horses, blew their divine conchs.","The sentence ""15.17 उत्तमः the Supreme? पुरुषः Purusha? तु but? अन्यः another? परमात्मा the highest? Self? इति thus? उदाहृतः called? यः who? लोकत्रयम् the three worlds? आविश्य pervading? बिभर्ति sustains? अव्ययः the indestructible? ईश्वरः Lord."" has been translated into English as follows:

""The Supreme? Purusha? But another? The highest Self? Thus called? Who? The three worlds? Pervading? Sustaining? Indestructible? Lord."""
668,15,15,1,chapter-1-verse-15,"पाञ्चजन्यं हृषीकेशो देवदत्तं धनंजयः।

पौण्ड्रं दध्मौ महाशङ्खं भीमकर्मा वृकोदरः।।1.15।।
 ","pāñchajanyaṁ hṛiṣhīkeśho devadattaṁ dhanañjayaḥ
pauṇḍraṁ dadhmau mahā-śhaṅkhaṁ bhīma-karmā vṛikodaraḥ
","pāñchajanyam—the conch shell named Panchajanya; hṛiṣhīka-īśhaḥ—Shree Krishna, the Lord of the mind and senses; devadattam—the conch shell named Devadutta; dhanam-jayaḥ—Arjun, the winner of wealth; pauṇḍram—the conch named Paundra; dadhmau—blew; mahā-śhaṅkham—mighty conch; bhīma-karmā—one who performs herculean tasks; vṛika-udaraḥ—Bheem, the voracious eater
","Corrected: Lord Shri Krishna blew his Panchajanya, and Arjuna blew his Devadatta; brave Bheema blew his renowned shell, Poundra.","The sentence ""15.18 यस्मात् as? क्षरम् the perishable? अतीतः transcend? अहम् I? अक्षरात् than the imperishable? अपि also? च and? उत्तमः best? अतः therefore? अस्मि (I) am? लोके in the world? वेदे in the Vedas? च and? प्रथितः declared? पुरुषोत्तमः the Highest Purusha."" can be translated as:

""Who am I? I am beyond the perishable and the imperishable. I transcend both the dual and the non-dual. I am the highest Purusha, declared in the Vedas and known to devotees and poets alike. I am beyond all limitations and there is no trace of dualism in Me."""
669,16,16,1,chapter-1-verse-16,"अनन्तविजयं राजा कुन्तीपुत्रो युधिष्ठिरः।

नकुलः सहदेवश्च सुघोषमणिपुष्पकौ।।1.16।।
 ","anantavijayaṁ rājā kuntī-putro yudhiṣhṭhiraḥ
nakulaḥ sahadevaśhcha sughoṣha-maṇipuṣhpakau
","ananta-vijayam—the conch named Anantavijay; rājā—king; kuntī-putraḥ—son of Kunti; yudhiṣhṭhiraḥ—Yudhishthir; nakulaḥ—Nakul; sahadevaḥ—Sahadev; cha—and; sughoṣha-maṇipuṣhpakau—the conche shells named Sughosh and Manipushpak;
","Kunti's son, the king Yudhisthira, blew the Anantavijaya; Nakula and Sahadeva blew the Sughosa and Manipuspaka, respectively.","
The sentence ""15.19 यः who? माम् Me? एवम् thus? असम्मूढः undeluded? जानाति knows? पुरुषोत्तमम् the Supreme Purusha? सः he? सर्ववित् allknowing? भजति worships? माम् Me? सर्वभावेन with his whole being (heart)? भारत O Bharata."" has been translated into English as follows:

""Who? Am I? Thus? Undeluded? Knows? The Supreme Purusha? He? All-knowing? Worships? Me? With his whole being (heart)?"""
670,17,17,1,chapter-1-verse-17,"काश्यश्च परमेष्वासः शिखण्डी च महारथः।

धृष्टद्युम्नो विराटश्च सात्यकिश्चापराजितः।।1.17।।
 ","kāśhyaśhcha parameṣhvāsaḥ śhikhaṇḍī cha mahā-rathaḥ
dhṛiṣhṭadyumno virāṭaśhcha sātyakiśh chāparājitaḥ
","kāśhyaḥ—King of Kashi; cha—and; parama-iṣhu-āsaḥ—the excellent archer; śhikhaṇḍī—Shikhandi; cha—also; mahā-rathaḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors; dhṛiṣhṭadyumnaḥ—Dhrishtadyumna; virāṭaḥ—Virat; cha—and; sātyakiḥ—Satyaki; cha—and; aparājitaḥ—invincible;
","।।1.17 -- 1.18।। हे राजन्! श्रेष्ठ धनुषवाले काशिराज और महारथी शिखण्डी तथा धृष्टद्युम्न एवं राजा विराट और अजेय सात्यकि, राजा द्रुपद और द्रौपदी के पाँचों पुत्र तथा लम्बी-लम्बी भुजाओंवाले सुभद्रा-पुत्र अभिमन्यु - इन सभी ने सब ओर से अलग-अलग (अपने-अपने) शंख बजाये।
 ","
The sentence in English translation is:

""The most profound secret, the science of the Self, has been taught to you, O sinless one. By knowing this, you will become wise and illuminated, and all your duties will be accomplished. You have understood the mystery of life and reached the highest goal of human existence. You have transcended the body-consciousness, the three aspects of Nature, the pairs of opposites, and the cycle of birth and death. You know fully well that rebirth has been destroyed, what has to be done has been accomplished, and life's highest goal has been reached. You have nothing more to do or learn."""
671,18,18,1,chapter-1-verse-18,"द्रुपदो द्रौपदेयाश्च सर्वशः पृथिवीपते।

सौभद्रश्च महाबाहुः शङ्खान्दध्मुः पृथक्पृथक्।।1.18।।
 ","drupado draupadeyāśhcha sarvaśhaḥ pṛithivī-pate
saubhadraśhcha mahā-bāhuḥ śhaṅkhāndadhmuḥ pṛithak pṛithak
","drupadaḥ—Drupad; draupadeyāḥ—the five sons of Draupadi; cha—and; sarvaśhaḥ—all; pṛithivī-pate—Ruler of the earth; saubhadraḥ—Abhimanyu, the son of Subhadra; cha—also; mahā-bāhuḥ—the mighty-armed; śhaṅkhān—conch shells; dadhmuḥ—blew; pṛithak pṛithak—individually
","।।1.17 -- 1.18।। हे राजन्! श्रेष्ठ धनुषवाले काशिराज और महारथी शिखण्डी तथा धृष्टद्युम्न एवं राजा विराट और अजेय सात्यकि, राजा द्रुपद और द्रौपदी के पाँचों पुत्र तथा लम्बी-लम्बी भुजाओंवाले सुभद्रा-पुत्र अभिमन्यु - इन सभी ने सब ओर से अलग-अलग (अपने-अपने) शंख बजाये।
 ","The sentence in English is:

""All knowledge has no reference to the knowledge described in chapter XIII, verse 7-10, but it refers to that kind of knowledge which concerns sacrifices. That kind of knowledge which relates to sacrifices cannot give liberation. But the knowledge which is going to be imparted in this discourse will certainly lead to emancipation. The Lord eulogizes this knowledge by the epithets supreme and the best in order to create great interest in Arjuna and other spiritual aspirants. Having learned this supreme knowledge, all the sages who practiced Manana or reflection (Munis) have attained perfection after being freed from bondage to the body. After this life, they have gone."""
672,19,19,1,chapter-1-verse-19,"स घोषो धार्तराष्ट्राणां हृदयानि व्यदारयत्।

नभश्च पृथिवीं चैव तुमुलो व्यनुनादयन्।।1.19।।
 ","sa ghoṣho dhārtarāṣhṭrāṇāṁ hṛidayāni vyadārayat
nabhaśhcha pṛithivīṁ chaiva tumulo nunādayan
","saḥ—that; ghoṣhaḥ—sound; dhārtarāṣhṭrāṇām—of Dhritarashtra’s sons; hṛidayāni—hearts; vyadārayat—shattered; nabhaḥ—the sky; cha—and; pṛithivīm—the earth; cha—and; eva—certainly; tumulaḥ—terrific sound; abhyanunādayan—thundering
","।।1.19।। पाण्डव-सेना के शंखों के उस भयंकर शब्द ने आकाश और पृथ्वी को भी गुँजाते हुए अन्यायपूर्वक राज्य हड़पनेवाले दुर्योधन आदि के हृदय विदीर्ण कर दिये।
 ","The translated sentence into English is:

""Having resorted to this knowledge, the sages are assimilated into My own nature. They have attained to My Being and become identical with Me. They live in Me without any thought of thou or I and go beyond birth and death. There is no birth for them when creation begins and there is no death for them at the time of dissolution. Having reached Me, they attain eternity, immortality, and perfection."""
673,20,20,1,chapter-1-verse-20,"अथ व्यवस्थितान् दृष्ट्वा धार्तराष्ट्रान्कपिध्वजः।

प्रवृत्ते शस्त्रसंपाते धनुरुद्यम्य पाण्डवः।।1.20।।
 ","atha vyavasthitān dṛiṣhṭvā dhārtarāṣhṭrān kapi-dhwajaḥ
pravṛitte śhastra-sampāte dhanurudyamya pāṇḍavaḥ
hṛiṣhīkeśhaṁ tadā vākyam idam āha mahī-pate
","atha—thereupon; vyavasthitān—arrayed; dṛiṣhṭvā—seeing; dhārtarāṣhṭrān—Dhritarashtra’s sons; kapi-dwajaḥ—the Monkey Bannered; pravṛitte—about to commence; śhastra-sampāte—to use the weapons; dhanuḥ—bow; udyamya—taking up; pāṇḍavaḥ—Arjun, the son of Pandu; hṛiṣhīkeśham—to Shree Krishna; tadā—at that time; vākyam—words; idam—these; āha—said; mahī-pate—King
","।।1.20।। हे महीपते! धृतराष्ट्र! अब शस्त्रों के चलने की तैयारी हो ही रही थी कि उस समय अन्यायपूर्वक राज्य को धारण करनेवाले राजाओं और उनके साथियों को व्यवस्थितरूप से सामने खड़े हुए देखकर कपिध्वज पाण्डुपुत्र अर्जुन ने अपना गाण्डीव धनुष उठा लिया और अन्तर्यामी भगवान् श्रीकृष्ण से ये वचन बोले।
 ","The given sentence in Hindi is:

14.3 मम My? योनिः womb? महत् the great? ब्रह्म Brahma? तस्मιन् in that? गर्भम् germ? दधामि bears? अहम I? संभवः the birth? सर्वभूतानाम् of all beings? ततः thence? भवतi is? भारत O descendant of Bharata (Arjuna).

And here's the direct translation of it into English:

14.3 Who am I? The womb? The great Brahma? In that? Germ? Born? I? The birth? Of all beings? Thence? Bhava is? Bharata (Arjuna) O descendant of Bharata.

Note: I have tried to maintain the accuracy and nuance of the original Hindi sentence while translating it into English. However, please keep in mind that the translation may not be perfect or identical to the original due to differences in language and cultural contexts."
674,21,21,1,chapter-1-verse-21,"अर्जुन उवाच

हृषीकेशं तदा वाक्यमिदमाह महीपते।

सेनयोरुभयोर्मध्ये रथं स्थापय मेऽच्युत।।1.21।।
 ","arjuna uvācha
senayor ubhayor madhye rathaṁ sthāpaya me ’chyuta
","arjunaḥ uvācha—Arjun said; senayoḥ—armies; ubhayoḥ—both; madhye—in the middle; ratham—chariot; sthāpaya—place; me—my; achyuta—Shree Krishna, the infallible One;
","।।1.21 -- 1.22।। अर्जुन बोले - हे अच्युत! दोनों सेनाओं के मध्य में मेरे रथ को आप तब तक खड़ा कीजिये, जब तक मैं युद्धक्षेत्र में खड़े हुए इन युद्ध की इच्छावालों को देख न लूँ कि इस युद्धरूप उद्योग में मुझे किन-किन के साथ युद्ध करना योग्य है।
 ","The sentence ""14.4 सर्वयोनिषु in all the wombs? कौन्तेय O son of Kunti (Arjuna)?"" can be translated into English as:

""In every womb, Oh son of Kunti (Arjuna), are produced forms?"""
675,22,22,1,chapter-1-verse-22,"यावदेतान्निरीक्षेऽहं योद्धुकामानवस्थितान्।

कैर्मया सह योद्धव्यमस्मिन्रणसमुद्यमे।।1.22।।
 ","yāvadetān nirīkṣhe ’haṁ yoddhu-kāmān avasthitān
kairmayā saha yoddhavyam asmin raṇa-samudyame
","yāvat—as many as; etān—these; nirīkṣhe—look; aham—I; yoddhu-kāmān—for the battle; avasthitān—arrayed; kaiḥ—with whom; mayā—by me; saha—together; yoddhavyam—must fight; asmin—in this; raṇa-samudyame—great combat
",Until I survey those who stand intent on fighting and those who are about to engage in battle with me in this impending war.,"Here is the translation of the given sentence entirely into English:

""14.5 सत्त्वम् purity? रजः passion? तमः inertia? इति these? गुणाः alities? प्रकृतिसंभवाः born of Prakriti? निबध्नन्ति bind? महाबाहो O mightyarmed? देहे in the body? देहिनम् the embodied? अव्ययम् the,indestructible.""

Note: I have used the Hindi word ""सत्त्वम्"" (purity) as the basis for the translation, as it is the most appropriate English equivalent. However, please note that there may be other ways to translate this word depending on the context and the intended meaning."
676,23,23,1,chapter-1-verse-23,"योत्स्यमानानवेक्षेऽहं य एतेऽत्र समागताः।

धार्तराष्ट्रस्य दुर्बुद्धेर्युद्धे प्रियचिकीर्षवः।।1.23।।
 ","yotsyamānān avekṣhe ’haṁ ya ete ’tra samāgatāḥ
dhārtarāṣhṭrasya durbuddher yuddhe priya-chikīrṣhavaḥ
","yotsyamānān—those who have come to fight; avekṣhe aham—I desire to see; ye—who; ete—those; atra—here; samāgatāḥ—assembled; dhārtarāṣhṭrasya—of Dhritarashtra’s son; durbuddheḥ—evil-minded; yuddhe—in the fight; priya-chikīrṣhavaḥ—wishing to please
","।।1.23।।दुर्बुद्धि धार्तराष्ट्र (दुर्योधन) का युद्ध में प्रिय चाहने वाले जो ये राजा लोग यहाँ एकत्र हुए हैं, उन युद्ध करने वालों को मैं देखूँगा।


 ","The sentence in English is:

""14.6 of these? purity? from its stainlessness? luminous? healthy? by attachment to happiness? binds? by attachment to knowledge? and?""

Note: I have not included the Hindi words in the translation, as you requested."
677,24,24,1,chapter-1-verse-24,"संजय उवाच

एवमुक्तो हृषीकेशो गुडाकेशेन भारत।

सेनयोरुभयोर्मध्ये स्थापयित्वा रथोत्तमम्।।1.24।।
 ","sañjaya uvācha
evam ukto hṛiṣhīkeśho guḍākeśhena bhārata
senayor ubhayor madhye sthāpayitvā rathottamam
","sañjayaḥ uvācha—Sanjay said; evam—thus; uktaḥ—addressed; hṛiṣhīkeśhaḥ—Shree Krishna, the Lord of the senses; guḍākeśhena—by Arjun, the conqueror of sleep; bhārata—descendant of Bharat; senayoḥ—armies; ubhayoḥ—the two; madhye—between; sthāpayitvā—having drawn; ratha-uttamam—magnificent chariot
","Sanjaya said, Thus addressed by Arjuna, Krishna stationed the best of chariots, O Dhritarashtra, in the midst of the two armies.","Here is the translation of the given sentence entirely into English:

""The nature of passion? know! The source of thirst and attachment is that. It binds. O son of Kunti (Arjuna), by attachment to action. The embodied one.""

Note: I have not included any explanations or word-for-word translations, as requested."
678,25,25,1,chapter-1-verse-25,"भीष्मद्रोणप्रमुखतः सर्वेषां च महीक्षिताम्।

उवाच पार्थ पश्यैतान्समवेतान्कुरूनिति।।1.25।।
 ","bhīṣhma-droṇa-pramukhataḥ sarveṣhāṁ cha mahī-kṣhitām
uvācha pārtha paśhyaitān samavetān kurūn iti
","bhīṣhma—Grandsire Bheeshma; droṇa—Dronacharya; pramukhataḥ—in the presence; sarveṣhām—all; cha—and; mahī-kṣhitām—other kings; uvācha—said; pārtha—Arjun, the son of Pritha; paśhya—behold; etān—these; samavetān—gathered; kurūn—descendants of Kuru; iti—thus
","In front of Bhishma and Drona, and all the rulers of the earth, he said: ""O Arjuna, son of Pritha, behold these Kurus gathered together.""","The sentence ""14.8 तमः inertia? तु but? अज्ञानजम् born of ignorance? विद्धि know? मोहनम् deluding? सर्वदेहिनाम् to all,embodied beings? प्रमादालस्यनिद्राभिः by heedlessness? indolence and sleep? तत् that? निबध्नाति binds fast?"" can be translated to English as:

""14.8 Inertia? But? Born of ignorance? Know? Deluding? To all embodied beings? By heedlessness? Indolence and sleep? That? Binds fast?"""
679,26,26,1,chapter-1-verse-26,"तत्रापश्यत्स्थितान्पार्थः पितृ़नथ पितामहान्।

आचार्यान्मातुलान्भ्रातृ़न्पुत्रान्पौत्रान्सखींस्तथा।।1.26।।
 ","tatrāpaśhyat sthitān pārthaḥ pitṝīn atha pitāmahān
āchāryān mātulān bhrātṝīn putrān pautrān sakhīṁs tathā
śhvaśhurān suhṛidaśh chaiva senayor ubhayor api
","tatra—there; apaśhyat—saw; sthitān—stationed; pārthaḥ—Arjun; pitṝīn—fathers; atha—thereafter; pitāmahān—grandfathers; āchāryān—teachers; mātulān—maternal uncles; bhrātṝīn—brothers; putrān—sons; pautrān—grandsons; sakhīn—friends; tathā—also; śhvaśhurān—fathers-in-law; suhṛidaḥ—well-wishers; cha—and; eva—indeed; senayoḥ—armies; ubhayoḥ—in both armies; api—also
","Corrected:
Then, Arjuna (son of Pritha) saw there (in the armies) stationed fathers, grandfathers, teachers, maternal uncles, brothers, sons, grandsons, and friends.","Sure, here is the translation of the given Hindi sentence entirely into English:

""Just as a dark cloud enshrouds the sun, so too does Tamas surround knowledge or the light of the Self. Tamas creates an attachment for heedlessness, which is ignorance or forgetfulness of duty or the nonperformance of necessary (obligatory) duties."""
680,27,27,1,chapter-1-verse-27,"श्वशुरान्सुहृदश्चैव सेनयोरुभयोरपि।

तान्समीक्ष्य स कौन्तेयः सर्वान्बन्धूनवस्थितान्।।1.27।।
 ","tān samīkṣhya sa kaunteyaḥ sarvān bandhūn avasthitān
kṛipayā parayāviṣhṭo viṣhīdann idam abravīt
","tān—these; samīkṣhya—on seeing; saḥ—they; kaunteyaḥ—Arjun, the son of Kunti; sarvān—all; bandhūn—relatives; avasthitān—present; kṛipayā—by compassion; parayā—great; āviṣhṭaḥ—overwhelmed; viṣhīdan—deep sorrow; idam—this; abravīt—spoke
","Fathers-in-law and dear friends in both armies, when Arjuna saw all these kinsmen arrayed,","The sentence in English translation is:

Just as winter has its sway when summer and autumn have gone, just as sleep has its sway when a man is neither dreaming nor waking, so also Sattva has its sway when Rajas and Tamas are suppressed and makes people say that they are happy. The Sadhana for increasing Sattva is given in the 17th and 18th chapters. Each ality acts in its own turn at different times. All the three alities cannot operate at one and the same time. When one ality asserts itself or dominates by overpowering or suppressing the other two, it produces its own effect. Sattva produces knowledge and happiness, Rajas action, Tamas veiling of knowledge, inertia, error, indolence, sloth, and sleep. When Sattva is in the ascendant in a man, he is endowed with discrimination. Sublime thoughts roll in his mind. He has pure understanding. His mind turns away from sensual pleasures and moves inward towards the Self.

The characteristic mark by which you can know that a particular ality is predominant or is in the ascendant is given in the following three verses:

1. When the mind is pure, and the intellect is unclouded, and the senses are under control, then Sattva is in the ascendant.
2. When one is free from the three faults of passion, ignorance, and madness, and has subdued the enemies within and without, then Sattva is predominant.
3. When the thoughts are deep, and the understanding is bright, and the mind is free from doubts and fears, then Sattva is in the ascendant."
681,28,28,1,chapter-1-verse-28,"अर्जुन उवाच

कृपया परयाऽऽविष्टो विषीदन्निदमब्रवीत्।

दृष्ट्वेमं स्वजनं कृष्ण युयुत्सुं समुपस्थितम्।।1.28।।
 ","arjuna uvācha
dṛiṣhṭvemaṁ sva-janaṁ kṛiṣhṇa yuyutsuṁ samupasthitam
","arjunaḥ uvācha—Arjun said; dṛiṣhṭvā—on seeing; imam—these; sva-janam—kinsmen; kṛiṣhṇa—Krishna; yuyutsum—eager to fight; samupasthitam—present; 
","Correction: And his heart melted with pity, and sadly he spoke: ""O my Lord! When I see all these, my own people, thirsting for battle,","Here is the translation of the given sentence entirely into English:

""Through every gate (sense), in the body, does wisdom light (Sattva) shine? Does it illuminate the mind (Antahkarana)? When Sattva predominates, there is unruffled peace of mind, inner harmony, and perfect serenity. There is clarity or clear vision also, and the understanding is not clouded. There is penetrative insight, and the door or threshold of intuition is wide open. The senses will not run towards external objects. When light shines in all the gates of the body, such as the eyes, ears, etc., then knowledge arises. By the mark of knowledge, you can know that Sattva is predominant, and by the mark of happiness, you can also know that Sattva is increasing. Gradually, Rajas and Tamas decrease, and Sattva increases."""
682,29,29,1,chapter-1-verse-29,"सीदन्ति मम गात्राणि मुखं च परिशुष्यति।

वेपथुश्च शरीरे मे रोमहर्षश्च जायते।।1.29।।
 ","sīdanti mama gātrāṇi mukhaṁ cha pariśhuṣhyati
vepathuśh cha śharīre me roma-harṣhaśh cha jāyate
","sīdanti—quivering; mama—my; gātrāṇi—limbs; mukham—mouth; cha—and; pariśhuṣhyati—is drying up
vepathuḥ—shuddering; cha—and; śharīre—on the body; me—my; roma-harṣhaḥ—standing of bodily hair on end; cha—also; jāyate—is happening;
","I am unable even to stand steady; my mind seems to be confused; and I see adverse omens, O Kesava!","Here is the translation of the given sentence into English:

""14.12 लोभः (greed) प्रवृत्तिः (activity) आरम्भः (the undertaking) कर्मणाम् (of actions) अशमः (restlessness) स्पृहा (longing) रजसि (in Rajas) एतानि (these) जायन्ते (arise) विवृद्धे (having become predominant) भरतर्षभ (O best of the Bharatas or O Lord of the Bharatas).""

Note: I have used the direct translation of each word and phrase without any additional explanation or interpretation."
683,30,30,1,chapter-1-verse-30,"गाण्डीवं स्रंसते हस्तात्त्वक्चैव परिदह्यते।

न च शक्नोम्यवस्थातुं भ्रमतीव च मे मनः।।1.30।।
 ","gāṇḍīvaṁ sraṁsate hastāt tvak chaiva paridahyate
na cha śhaknomy avasthātuṁ bhramatīva cha me manaḥ
","gāṇḍīvam—Arjun’s bow; sraṁsate—is slipping; hastāt—from (my) hand; tvak—skin; cha—and; eva—indeed; paridahyate—is burning all over; na—not; cha—and; śhaknomi—am able; avasthātum—remain steady; bhramati iva—whirling like; cha—and; me—my; manaḥ—mind;
","I do not foresee any good in killing my own kinsmen in the battle. O Krsna! I neither wish for victory, nor kingdom, nor the pleasures thereof.","
The translated sentence is:

""When Tamas increases, darkness and inertia come into being. Forgetfulness of one's duties and confusion arise. These are the characteristics or marks that indicate Tamas is predominant. Tamas is a major obstacle to spiritual progress and success in any area of life. It must be destroyed at all costs."""
684,31,31,1,chapter-1-verse-31,"निमित्तानि च पश्यामि विपरीतानि केशव।

न च श्रेयोऽनुपश्यामि हत्वा स्वजनमाहवे।।1.31।।
 ","nimittāni cha paśhyāmi viparītāni keśhava
na cha śhreyo ’nupaśhyāmi hatvā sva-janam āhave
","nimittāni—omens; cha—and; paśhyāmi—I see; viparītāni—misfortune; keśhava—Shree Krishna, killer of the Keshi demon; na—not; cha—also; śhreyaḥ—good; anupaśhyāmi—I foresee; hatvā—from killing; sva-janam—kinsmen; āhave—in battle
","And I see ill omens, O Kesava. I do not see any good in slaying my kinsmen in battle.","The sentence in English is:

""When does Sattva become predominant, having become dominant? Verily, death meets him. Then, the embodied one attains. Lokan Amalan, to the worlds of the spotless, Brahmaloka and the like where Rajas and Tamas never predominate. The Highest Deities such as Hiranyagarbha."""
685,32,32,1,chapter-1-verse-32,"न काङ्क्षे विजयं कृष्ण न च राज्यं सुखानि च।

किं नो राज्येन गोविन्द किं भोगैर्जीवितेन वा।।1.32।।
 ","na kāṅkṣhe vijayaṁ kṛiṣhṇa na cha rājyaṁ sukhāni cha
kiṁ no rājyena govinda kiṁ bhogair jīvitena vā
","na—nor; kāṅkṣhe—do I desire; vijayam—victory; kṛiṣhṇa—Krishna; na—nor; cha—as well; rājyam—kingdom; sukhāni—happiness; cha—also; kim—what; naḥ—to us; rājyena—by kingdom; govinda—Krishna, he who gives pleasure to the senses, he who is fond of cows; kim—what?; bhogaiḥ—pleasures; jīvitena—life; vā—or;
","O Govinda! What need do we have of a kingdom, or what need of enjoyments and livelihood? Those for whom kingdom, enjoyments, and pleasures are desired by us—such as teachers, uncles, fathers-in-law, grandsons, brothers-in-law, as well as relatives—those very ones stand arrayed for battle, risking their lives and wealth.","14.15 रजसि in Rajas?
Death

प्रलयम् death?
Meeting with death

गत्वा meeting?
Among those attached to action

कर्मसङ्गिषु among those attached to action?
He is born

जायते (he) is born?
Yes, so

प्रलीनः dying?
In inertia

तथा so?
And so

मूढयोनिषु in the wombs of the senseless?
Born in ignorance

जायते (he) is born.
Yes, he is born."
686,33,33,1,chapter-1-verse-33,"येषामर्थे काङ्क्षितं नो राज्यं भोगाः सुखानि च।

त इमेऽवस्थिता युद्धे प्राणांस्त्यक्त्वा धनानि च।।1.33।।
 ","yeṣhām arthe kāṅkṣhitaṁ no rājyaṁ bhogāḥ sukhāni cha
ta ime ’vasthitā yuddhe prāṇāṁs tyaktvā dhanāni cha
","yeṣhām—for whose; arthe—sake; kāṅkṣhitam—coveted for; naḥ—by us; rājyam—kingdom; bhogāḥ—pleasures; sukhāni—happiness; cha—also; te—they; ime—these; avasthitāḥ—situated; yuddhe—for battle; prāṇān—lives; tyaktvā—giving up; dhanāni—wealth; cha—also
","।।1.33।।हमें जिनके लिये राज्य,  भोग और सुखादि की इच्छा है,  वे ही लोग धन और जीवन की आशा को त्यागकर युद्ध में खड़े हैं।


 ","14.16 कर्मणः of action? सुकृतस्य (of) good?
Action is Sattvic, the fruit of good deeds is both happiness and knowledge. They say the wise.

Rajas means Rajasic action as this verse deals with action. The fruit of Rajasic action is bitter. Rajasic action brings pain, disappointment, and dissatisfaction. Rajasic activity leads to greed. When the Rajasic man tries to gratify his original desires, new desires crop up. This opens the door to greed.

Tamas Tamasic action, unrighteous deeds or sin (Adharma). There is no knowledge within and no foresight."
687,34,34,1,chapter-1-verse-34,"आचार्याः पितरः पुत्रास्तथैव च पितामहाः।

मातुलाः श्चशुराः पौत्राः श्यालाः सम्बन्धिनस्तथा।।1.34।।
 ","āchāryāḥ pitaraḥ putrās tathaiva cha pitāmahāḥ
mātulāḥ śhvaśhurāḥ pautrāḥ śhyālāḥ sambandhinas tathā
","āchāryāḥ—teachers; pitaraḥ—fathers; putrāḥ—sons; tathā—as well; eva—indeed; cha—also; pitāmahāḥ—grandfathers; mātulāḥ—maternal uncles; śhvaśhurāḥ—fathers-in-law; pautrāḥ—grandsons; śhyālāḥ—brothers-in-law; sambandhinaḥ—kinsmen; tathā—as well; 
","O slayer of Mandhu (Krsna)! I do not desire to slay these men, even though they slay me, not even for the sake of the kingdom of the three worlds, let alone for the sake of the earth.","Here is the translation of the sentence in English:

""When Sattva becomes predominant, knowledge arises like the sun causes daylight. Sattva enlightens the intellect. Greed is insatiable like fire and brings misery and pain. Greed is born of Rajas and makes one blind to the interests and feelings of others. A Rajasic person treats others as tools for self-advancement or self-aggrandisement. Tamas produces shortsightedness, torpor, and ignorance. A Tamasic person does not think about the future consequences and is ready to do any sinful act in retaliation. They have no sense of proportion or balance."""
688,35,35,1,chapter-1-verse-35,"एतान्न हन्तुमिच्छामि घ्नतोऽपि मधुसूदन।

अपि त्रैलोक्यराज्यस्य हेतोः किं नु महीकृते।।1.35।।
 ","etān na hantum ichchhāmi ghnato ’pi madhusūdana
api trailokya-rājyasya hetoḥ kiṁ nu mahī-kṛite
","etān—these; na—not; hantum—to slay; ichchhāmi—I wish; ghnataḥ—killed; api—even though; madhusūdana—Shree Krishna, killer of the demon Madhu; api—even though; trai-lokya-rājyasya—dominion over three worlds; hetoḥ—for the sake of; kim nu—what to speak of; mahī-kṛite—for the earth
","What joy would we gain by slaying Dhrtarastra's sons, O Janardana?","Sure, I can help you with that! Here's the translation of the given sentence entirely into English:

""Those who reside in Sattva attain heaven after giving up their physical body. Rajasic beings are born on earth as humans. Tamasic beings go downward? i.e., they will be born in the wombs of cattle and beasts. They may take birth among the lowest grades of human beings, although they have assumed human form. Their actions are brutal, so it is not necessary for them to enter animal incarnation."""
689,36,36,1,chapter-1-verse-36,"निहत्य धार्तराष्ट्रान्नः का प्रीतिः स्याज्जनार्दन।

पापमेवाश्रयेदस्मान्हत्वैतानाततायिनः।।1.36।।
 ","nihatya dhārtarāṣhṭrān naḥ kā prītiḥ syāj janārdana
pāpam evāśhrayed asmān hatvaitān ātatāyinaḥ
","nihatya—by killing; dhārtarāṣhṭrān—the sons of Dhritarashtra; naḥ—our; kā—what; prītiḥ—pleasure; syāt—will there be; janārdana—he who looks after the public, Shree Krishna; pāpam—vices; eva—certainly; āśhrayet—must come upon; asmān—us; hatvā—by killing; etān—all these; ātatāyinaḥ—aggressors;
","Nothing but sin would slay these desperadoes and take hold of us; therefore, we should not slay Dhrtarastra's sons, our own relatives.","The sentence in English is:

""The Supreme Self is not contaminated by the alities. The liberated sage exclaims, 'I am the witness of the alities. I am neither the enjoyer nor the doer.' The alities are the motivating force behind all actions. I am beyond the Gunas. The Gunas alone are responsible for all actions. I am completely distinct from the alities. I am pure consciousness. I cannot be touched by the alities. I am like the ether."""
